"time","diff_return_algotoria","diff_return_meritocratio","diff_return_krishna_tz","diff_return_n","diff_return_multi_knife","diff_return_low_risk","diff_return_bourbaki_pro","diff_return_syndicate","diff_return_crypto_hunter","diff_return_edan","diff_return_bourbaki_ultra","diff_return_utopia","diff_return_optimal_a","diff_return_crypto_trend_usdt","diff_return_phoenix","diff_return_trend_team"
"2025-03-20 18:00",0.00100411,-0.00000311,-0.00616433,-0.02722424,-0.01963938,0.0393341,0.0,0.11707883,0.00905812,0.00313665,0.0,0.0,0.00308086,0.01126871,0.03608013,0.00881677
"2025-03-20 19:00",0.00436045,0.00005632,0.00570564,0.0006725,0.00027764,0.0002116,0.0,-0.10507049,0.0095959,0.00070788,0.0,0.0,0.00182165,-0.00109388,-0.00110178,-0.00110168
"2025-03-20 20:00",0.00324654,-0.0000031,-0.01167553,0.00177409,0.00020111,0.01610221,0.0,0.00059823,-0.00143974,0.00352402,0.0,0.0,0.00102674,0.00430022,0.00247197,0.0032691
"2025-03-20 21:00",0.00350392,0.00002767,0.00214418,0.00116358,0.00032982,0.03900907,0.0,0.00201039,0.00981815,0.00159412,0.0,0.0,0.0020095,0.01301504,-0.00090761,0.01095664
"2025-03-20 22:00",-0.00193452,-0.00000112,-0.00106979,-0.0006737,-0.00026306,-0.05139303,0.0,-0.00091253,0.00063769,-0.0006251,0.0,0.0,-0.00227939,-0.00602969,-0.00147921,-0.00492932
"2025-03-20 23:00",-0.00172794,0.0,0.00005949,-0.00078518,-0.00051575,-0.15740536,0.0,-0.00123007,-0.005395,-0.00007409,0.0,0.0,0.00047656,-0.0082291,0.00007309,-0.00667139
"2025-03-21 00:00",0.00266615,0.0,-0.00612781,0.00014094,0.00043528,0.15897213,0.0,0.00043802,0.01261496,-0.00108115,0.0,0.0,0.00141708,0.00332901,0.00184438,0.00238865
"2025-03-21 01:00",0.0031787,0.00002797,0.00419021,-0.00001074,0.00009505,0.03944502,0.0,0.00158677,0.00675375,-0.0004136,0.0,0.0,0.00804391,0.00986248,-0.01225124,0.00863628
"2025-03-21 02:00",0.00243113,-0.00050017,-0.00405777,0.00158183,0.00075081,0.01826541,0.0,0.00147213,-0.00455252,0.00109654,0.0,0.0,0.0018277,0.00999824,0.01429512,0.00795636
"2025-03-21 03:00",-0.00278506,-0.00018613,0.00814004,-0.00071971,-0.00001077,-0.00631097,0.0,-0.00051257,-0.00191395,-0.00166354,0.0,0.0,-0.00130364,-0.00468877,-0.00150907,-0.00275245
"2025-03-21 04:00",-0.00585861,-0.00039725,0.00569951,0.00508766,0.00488151,-0.03765212,0.0,-0.00128459,-0.01164517,-0.00215143,0.0,0.0,-0.00762612,-0.00846834,0.00014618,-0.00691359
"2025-03-21 05:00",0.00337083,-0.00093498,-0.00076743,-0.00535414,-0.00471977,-0.00298187,0.0,0.00117498,-0.002756,0.00117552,0.0,0.0,0.00396759,0.00726942,-0.00023441,0.0063595
"2025-03-21 06:00",-0.00339477,0.00490411,-0.00486242,-0.00005748,-0.00009521,-0.01405805,0.0,-0.00102467,-0.00372133,0.00015614,0.0,0.0,0.0003396,-0.00673276,-0.00323259,-0.00551743
"2025-03-21 07:00",0.01836002,0.00050218,0.00319621,0.00003858,-0.0000826,0.00229532,0.0,-0.00151133,0.00341493,0.00032617,0.0,0.0,-0.000672,-0.00983492,-0.00277315,-0.00817463
"2025-03-21 08:00",-0.00219485,0.00021603,-0.00084599,-0.00037767,-0.00003786,-0.01280069,0.0,-0.00153535,-0.0125016,-0.00081821,0.0,0.0,-0.00350271,-0.01038978,-0.0293223,-0.00871909
"2025-03-21 09:00",-0.02214565,-0.00055519,-0.00274394,0.00008292,-0.00004589,-0.05501964,0.0,0.00049648,-0.00342064,0.00034636,0.0,0.0,-0.0050144,0.00276134,0.02479922,0.00047593
"2025-03-21 10:00",0.02107587,-0.00018584,0.00528496,0.00023314,-0.00004489,0.01491094,0.0,0.00064522,-0.00142933,0.00075821,0.0,0.0,0.00086697,0.00390975,0.00834535,0.0008043
"2025-03-21 11:00",-0.0328508,-0.001216,0.0030811,-0.00075869,-0.00006311,-0.03489956,0.0,0.00010979,-0.00477753,-0.00161989,0.0,0.0,-0.00461117,0.0002632,0.00834545,0.00013683
"2025-03-21 12:00",0.00117503,-0.00021231,0.00187928,0.0008086,0.00003672,0.00095448,0.0,-0.00060796,-0.00236482,0.00176378,0.0,0.0,0.00118205,-0.00392427,0.00082547,-0.00075771
"2025-03-21 13:00",0.00524104,-0.0007745,0.00382947,0.02329615,0.01992224,-0.07542828,0.0,-0.00321842,-0.02610951,-0.00162752,0.0,0.0,-0.00342847,-0.01441774,0.00768212,-0.00179847
"2025-03-21 14:00",-0.00226216,0.00305375,0.00073986,-0.02258878,-0.01948115,0.03729966,0.0,0.00260229,0.02124969,0.00188512,0.0,0.0,0.00380873,-0.00079719,-0.00311158,-0.15425377
"2025-03-21 15:00",-0.00145977,0.00114986,0.00031181,0.00083806,0.00008533,0.04257844,0.0,0.00170785,0.00132931,0.00174096,0.0,0.0,-0.00012152,-0.00000525,-0.00396044,-0.04630493
"2025-03-21 16:00",0.0033493,0.00010838,-0.00438995,-0.00110863,-0.00029017,-0.04129609,0.0,-0.00375467,-0.00192999,-0.0017194,0.0,0.0,-0.00476837,0.0,0.00577881,0.24151352
"2025-03-21 17:00",-0.00352237,-0.00101976,0.00113281,0.00165411,0.00088611,0.07222997,0.0,0.00302173,0.00998762,0.00135036,0.0,0.0,0.00728047,0.0,-0.01088096,-0.01578385
"2025-03-21 18:00",0.00052326,-0.00076712,-0.00585623,0.00017141,0.00016341,-0.0275058,0.0,-0.00050222,-0.00903585,-0.00019601,0.0,0.0,0.00182687,0.0,0.00053701,0.00267345
"2025-03-21 19:00",-0.00002311,0.00048042,-0.00028898,0.0001108,0.00006135,0.0291677,0.0,0.00052199,0.01541172,0.00009125,0.0,0.0,0.00401517,0.0,-0.00341584,-0.00276989
"2025-03-21 20:00",-0.00072153,-0.000813,-0.00659083,-0.0000682,0.00014449,-0.00708693,0.0,-0.00081045,-0.00315787,-0.00061273,0.0,0.0,0.00099604,0.0,0.00327314,0.00431476
"2025-03-21 21:00",-0.00102092,-0.00210774,0.01388138,-0.00051637,0.00004843,0.01315076,0.0,0.00137062,0.00194337,-0.00133928,0.0,0.0,0.00594312,0.0,-0.00039456,-0.00725985
"2025-03-21 22:00",-0.00124073,-0.01319926,-0.00342114,-0.00081621,-0.00003725,-0.00598499,0.0,0.00103338,0.01171523,-0.00177466,0.0,0.0,-0.00057848,0.0,-0.00021923,-0.00595543
"2025-03-21 23:00",0.00110223,-0.00740599,-0.00001091,-0.00159766,-0.0003146,-0.26902223,0.0,-0.00126104,-0.0067881,-0.00290053,0.0,0.0,-0.00350805,0.0,0.00671777,0.00612663
"2025-03-22 00:00",-0.00003692,-0.00000277,0.00491302,-0.00068203,-0.0000236,0.3264064,0.0,-0.00044186,-0.01608279,-0.00160752,0.0,0.0,-0.00005667,0.0,0.00382669,0.00213518
"2025-03-22 01:00",-0.000227,0.00103549,-0.00012012,0.00136966,0.00061727,0.03610455,0.0,0.0005742,0.00415708,0.00145447,0.0,0.0,0.00418718,0.0,-0.0057389,-0.00276752
"2025-03-22 02:00",0.00030234,-0.01237882,-0.00550398,-0.00040681,-0.00024043,-0.01434671,0.0,-0.0007226,-0.00938532,-0.000356,0.0,0.0,-0.00269259,0.0,0.00333751,0.00349446
"2025-03-22 03:00",-0.0004785,-0.00938731,-0.00034584,0.00094078,0.00031831,0.03844263,0.0,0.00063615,0.00216823,0.00132939,0.0,0.0,0.00368605,0.0,-0.00560106,-0.00306345
"2025-03-22 04:00",-0.00044514,0.00449681,-0.0013262,0.0005433,0.0001411,0.00743456,0.0,0.00042234,0.00213934,0.00089811,0.0,0.0,0.00000177,0.0,-0.00795989,-0.00204139
"2025-03-22 05:00",-0.00089543,0.02007235,-0.00098154,0.00059757,0.00012536,0.01942129,0.0,0.00058424,0.00878111,0.00102877,0.0,0.0,0.00541526,0.0,-0.00447488,-0.00283087
"2025-03-22 06:00",-0.00117547,-0.00001864,0.01005647,-0.00044761,-0.00006081,0.02823074,0.0,-0.00020984,0.01246586,-0.0008606,0.0,0.0,-0.00022845,0.0,0.01041913,0.00094435
"2025-03-22 07:00",0.00695157,0.0,-0.01411626,0.00005634,0.00000992,0.02014944,0.0,-0.00000278,0.00321451,0.00013323,0.0,0.0,-0.00067297,0.0,-0.01939909,-0.00004701
"2025-03-22 08:00",-0.00122683,0.0,0.00426839,-0.00040393,-0.000151,-0.00622369,0.0,-0.00025276,-0.00103992,-0.00055183,0.0,0.0,0.00021235,0.0,-0.00379376,0.00090451
"2025-03-22 09:00",-0.00648329,0.0,-0.00422821,0.0006699,0.00017142,-0.01071825,0.0,-0.00033372,0.00272107,0.001109,0.0,0.0,0.00074501,0.0,-0.00279247,-0.08859076
"2025-03-22 10:00",0.00971242,0.00003617,-0.00284349,0.00036347,0.00023663,0.04469587,0.0,0.00078379,0.00498264,0.00021975,0.0,0.0,0.00387258,0.0,-0.00175716,0.09454987
"2025-03-22 11:00",-0.01079469,-0.00000115,-0.00417255,-0.00015912,0.00008727,-0.01020997,0.0,0.00033398,0.00462889,-0.0006065,0.0,0.0,0.00100787,0.0,-0.00142433,-0.00105623
"2025-03-22 12:00",0.00036996,0.00025882,0.00185375,-0.00056326,-0.00023821,-0.00974341,0.0,-0.00102942,-0.00683054,-0.0006416,0.0,0.0,-0.00520484,0.0,0.00634409,0.0031674
"2025-03-22 13:00",-0.00985709,0.00004467,0.00221407,-0.00000191,0.00020807,0.03155738,0.0,0.00002005,-0.00523798,-0.00060189,0.0,0.0,-0.00010135,0.0,-0.00032638,-0.00006144
"2025-03-22 14:00",0.00725817,-0.00008583,0.00457583,-0.00026143,-0.00020637,-0.00753751,0.0,-0.00030245,-0.00200409,-0.00005592,0.0,0.0,-0.00076448,0.0,0.00445732,0.00092679
"2025-03-22 15:00",0.0006524,0.00065241,0.00413906,-0.00121177,-0.00023454,-0.04628862,0.0,-0.00094441,-0.00268816,-0.00219476,0.0,0.0,-0.00259579,0.0,0.00611617,0.00289036
"2025-03-22 16:00",-0.02767599,0.00017937,-0.00015825,0.00009879,0.00006413,0.05120506,0.0,0.00057332,-0.00004028,0.0000794,0.0,0.0,0.00390438,0.0,-0.00447034,-0.00174792
"2025-03-22 17:00",0.02955411,0.00003706,-0.00167372,0.0004468,-0.00003487,0.02080588,0.0,0.00013059,0.00855696,0.00117899,0.0,0.0,0.00084699,0.0,-0.00293515,-0.00039907
"2025-03-22 18:00",-0.0027003,0.00022747,-0.00121514,0.00100855,0.00030121,0.03506467,0.0,0.00057904,0.00593233,0.00152041,0.0,0.0,0.00175582,0.0,-0.00638483,-0.00177042
"2025-03-22 19:00",0.00129553,0.00015565,0.00691626,0.00057686,0.00011085,0.03811516,0.0,0.00002116,0.00110301,0.00108456,0.0,0.0,0.00141869,0.0,0.00050547,-0.00006486
"2025-03-22 20:00",0.00725003,-0.00434921,-0.01182257,0.00074152,0.00002398,-0.01704026,0.0,-0.00039601,0.00316981,0.00164674,0.0,0.0,0.00320503,0.0,0.00283717,0.00121375
"2025-03-22 21:00",-0.00667104,-0.00596188,-0.00225799,-0.00098572,-0.0001067,-0.036599,0.0,-0.00132947,-0.01698325,-0.00209211,0.0,0.0,-0.0019969,0.0,0.00446851,0.00406821
"2025-03-22 22:00",-0.00044464,-0.01300944,0.00808841,-0.00018296,-0.0002978,-0.01413671,0.0,0.00045583,0.01229462,0.00043577,0.0,0.0,-0.00500406,0.0,0.00169785,-0.09230822
"2025-03-22 23:00",0.00054551,-0.0051515,0.00169213,-0.00020384,-0.00005337,0.00300119,0.0,-0.00032568,-0.01203615,-0.00029778,0.0,0.0,-0.00157908,0.0,-0.00022394,0.10043103
"2025-03-23 00:00",-0.02887029,-0.00434508,-0.00011547,-0.00055785,-0.0001804,-0.2793902,0.0,-0.00063764,-0.0083297,-0.00081055,0.0,0.0,0.00057612,0.0,0.00164459,-0.08511393
"2025-03-23 01:00",0.02814128,0.00089448,0.00086617,0.00060077,0.00020742,0.34065753,0.0,0.00086223,0.00271074,0.00082785,0.0,0.0,-0.00258381,0.0,-0.00152029,0.09024498
"2025-03-23 02:00",-0.00198607,-0.0049959,-0.00447357,0.00209895,0.00052132,0.00496695,0.0,0.00035416,0.0022149,0.00339355,0.0,0.0,0.00508076,0.0,-0.00754135,-0.00261558
"2025-03-23 03:00",0.11540161,-0.00648235,-0.0025512,0.00027953,0.00015135,0.0028321,0.0,0.00093723,0.00655513,0.00019481,0.0,0.0,0.00331295,0.0,-0.00209926,-0.00691917
"2025-03-23 04:00",-0.07930938,0.00159521,-0.00522278,0.00044268,0.00027702,0.02751092,0.0,0.0000206,-0.00033822,0.00028824,0.0,0.0,0.00145674,0.0,0.00474008,-0.00014672
"2025-03-23 05:00",-0.00207301,-0.00649798,0.0034007,-0.00063645,-0.00034143,-0.04441275,0.0,-0.00072523,-0.00781887,-0.00060449,0.0,0.0,-0.00298189,0.0,-0.00332937,0.00465628
"2025-03-23 06:00",-0.00056593,-0.00351005,0.00005945,0.00014784,-0.00001612,-0.2267378,0.0,0.00065719,-0.0016994,0.0003961,0.0,0.0,-0.00227039,0.0,-0.00275816,-0.00420774
"2025-03-23 07:00",0.00043308,-0.00079019,-0.00231877,0.00015459,0.00011826,0.31450945,0.0,0.00004344,0.00108824,0.00004244,0.0,0.0,0.00200371,0.0,-0.00128788,-0.00027955
"2025-03-23 08:00",0.00093232,0.00154152,-0.00269622,0.0003778,0.00040162,0.01017303,0.0,0.00021891,0.00395776,-0.00025325,0.0,0.0,0.00221542,0.0,0.04611217,-0.00170315
"2025-03-23 09:00",-0.00020215,0.00061661,0.00091262,-0.00027318,-0.00001039,-0.01015736,0.0,0.0003828,0.00367756,-0.00059299,0.0,0.0,-0.00318968,0.0,-0.04649149,-0.00101198
"2025-03-23 10:00",-0.01263745,0.00046631,0.00018204,0.00000965,0.0,-0.00157438,0.0,-0.00012748,-0.00585236,0.00008593,0.0,0.0,0.00161198,0.0,-0.00114545,0.00006487
"2025-03-23 11:00",0.02151408,-0.0000225,0.00201116,-0.00036384,0.0,0.01399756,0.0,0.00084683,0.000623,-0.00086135,0.0,0.0,0.00110753,0.0,0.0000795,-0.00024898
"2025-03-23 12:00",0.11459237,-0.00110475,-0.0009028,-0.0006262,0.0,-0.01362058,0.0,0.00124386,0.00128427,-0.00135869,0.0,0.0,-0.000176,0.0,0.0274167,0.08684324
"2025-03-23 13:00",-0.10915482,-0.00266945,0.00639477,-0.0001579,0.0,-0.01280741,0.0,0.00019446,0.00099291,-0.0003971,0.0,0.0,-0.00184467,0.0,-0.02809483,-0.08317242
"2025-03-23 14:00",0.00526544,-0.00112237,-0.0005332,0.00021591,0.0,0.00489177,0.0,0.00194588,-0.00529269,0.00054543,0.0,0.0,0.0046965,0.0,-0.0013441,0.0131452
"2025-03-23 15:00",-0.0061822,-0.00100511,0.00847652,-0.0005117,0.0,-0.03766323,0.0,-0.00096856,-0.009833,-0.00113999,0.0,0.0,-0.00699647,0.0,-0.00450236,0.08393796
"2025-03-23 16:00",0.00316137,-0.00092106,0.00144505,0.00005344,0.0,-0.00257631,0.0,0.00158715,-0.00078416,0.00017368,0.0,0.0,0.00344477,0.0,0.00025502,-0.07284368
"2025-03-23 17:00",-0.00058844,-0.00006592,0.01101647,-0.0007001,0.0,-0.01123973,0.0,0.00032437,0.00166329,-0.00164715,0.0,0.0,-0.00297205,0.0,-0.00104836,0.15285125
"2025-03-23 18:00",-0.00599747,-0.0007877,0.00233043,-0.00113574,0.0,-0.01321848,0.0,-0.00129721,-0.00638247,-0.0027725,0.0,0.0,0.00053953,0.0,-0.0024728,-0.14175932
"2025-03-23 19:00",0.00034658,-0.00028803,-0.00094322,-0.0010971,0.0,0.00117656,0.0,-0.00021796,-0.00476021,-0.00247682,0.0,0.0,-0.00358104,0.0,0.00257783,-0.00208322
"2025-03-23 20:00",-0.00031831,0.00148902,0.0,0.00029621,0.0,0.02959616,0.0,0.00018195,0.00199971,0.00062696,0.0,0.0,0.00525583,0.0,-0.00338187,0.0017423
"2025-03-23 21:00",0.00084619,0.00154162,0.00427628,-0.00006477,0.0,-0.00236148,0.0,0.00048973,0.00456956,-0.00015348,0.0,0.0,-0.00299879,0.0,0.00038129,0.00468224
"2025-03-23 22:00",-0.00023035,-0.00019972,-0.00228505,0.00007045,0.0,0.03365103,0.0,0.00049393,0.00219256,0.00011783,0.0,0.0,0.00003392,0.0,-0.00799677,0.00470265
"2025-03-23 23:00",0.05648996,0.00097006,0.00056735,0.00015412,0.0,-0.00450498,0.0,0.00104833,0.0090297,0.00037941,0.0,0.0,0.00228116,0.0,0.01026587,0.00993913
"2025-03-24 00:00",-0.04263422,0.00007985,0.00485282,0.35006753,0.0,0.01076907,0.0,0.00276808,0.00084172,0.00211389,0.0,1.8111445,0.00793574,0.0,-0.0066468,0.03697258
"2025-03-24 01:00",0.03073006,0.0001792,0.0003235,-0.2536036,0.0,0.21248364,-0.01260029,-0.00002368,0.00467683,-0.00249395,0.7399796,-0.6279032,0.00835097,0.0,-0.00834647,-0.00249493
"2025-03-24 02:00",-0.03967033,-0.0004879,0.00813733,-0.01574154,0.0048799,-0.41190556,-0.00071907,0.0,-0.01350559,-0.00248872,-0.43953413,-0.10979933,-0.0037718,0.0,-0.00713514,-0.02362955
"2025-03-24 03:00",0.00442915,0.00100902,-0.00590328,0.00879504,-0.00471741,0.346568,0.0,0.0,-0.00069554,0.00196791,-0.0003832,0.08176434,0.00714077,0.0,0.00121779,0.01604329
"2025-03-24 04:00",0.01033854,0.00006617,0.00313289,0.03161407,0.00012641,0.06902026,0.0,0.0,0.03196533,0.00407518,0.0,0.1616508,0.01814954,0.30853355,0.0522643,0.03376974
"2025-03-24 05:00",0.02060236,0.00008306,-0.02398696,0.231084,-0.00000247,0.20683342,0.0,0.0,0.01747471,0.00240919,0.0,1.0987116,0.00717223,-0.20859607,-0.03704027,0.0143376
"2025-03-24 06:00",0.01692816,-0.00033071,0.00022696,-0.01856313,0.0,-0.11168976,0.0,0.0,0.00732799,0.6225537,0.12719715,0.03554246,0.00183392,-0.01980701,0.00279526,0.00316151
"2025-03-24 07:00",-0.00368554,-0.00074103,0.00115244,-0.14590916,0.0,0.04718158,0.0,0.0,0.01715708,-0.3787024,-0.1086576,-0.47190788,0.00341608,1.0978949,0.01422007,0.01016783
"2025-03-24 08:00",-0.00503722,0.00038417,-0.00212077,-0.00520106,0.0,-0.03453019,0.0,0.0,-0.00163848,-0.00907173,-0.00868881,-0.00338617,-0.0011029,-0.5288713,-0.00841781,-0.01163494
"2025-03-24 09:00",0.02674302,-0.0001767,-0.01198281,0.00913805,0.0,0.04729377,0.0,0.0,-0.00160955,0.01830392,0.01939878,0.0,0.00360735,0.0610849,0.00899839,0.02605377
"2025-03-24 10:00",0.00455243,0.00012121,-0.00337127,-0.00354942,0.0,-0.00839184,0.0,0.0,-0.00482644,-0.00667952,-0.00906703,0.0,0.0045661,-0.01176459,-0.00157537,0.1796554
"2025-03-24 11:00",0.00460254,-0.00004636,0.00576162,0.01015629,0.0,0.01048809,0.0,0.0,0.00077111,0.01990567,0.01738215,0.0,-0.00275415,0.0462406,0.03418247,-0.13474362
"2025-03-24 12:00",-0.00059407,0.00004735,0.00255994,-0.00189558,0.0,0.00005804,0.0,0.0,-0.00012027,-0.00380479,-0.00038289,0.0,-0.00351922,0.00634285,-0.0282439,-0.0056887
"2025-03-24 13:00",-0.00471777,-0.00080864,-0.00248191,-0.00576738,0.0,0.14351313,0.637253,0.0,0.03079279,-0.01131912,0.7617794,0.0,0.00363655,-0.02699992,-0.00369456,-0.01968263
"2025-03-24 14:00",0.00286201,-0.00099535,0.00870832,0.00554001,0.0,-0.13477236,-0.38320285,0.0,-0.01762831,0.01071329,-0.4265268,0.0,0.00046114,0.02638261,0.00433573,0.0205726
"2025-03-24 15:00",0.00560284,0.00255069,0.0000973,-0.00395649,0.0,0.03094114,0.01006957,0.0,-0.00038391,0.03012124,0.01228778,0.9324727,-0.00388632,0.03927599,-0.00556586,0.01479751
"2025-03-24 16:00",0.00703507,0.00120214,0.00438395,0.0107816,0.0,0.01900977,-0.00031511,0.0,-0.00289264,0.3045089,-0.00037626,-0.504744,0.00010053,-0.00745976,0.00628597,0.01969024
"2025-03-24 17:00",-0.01512919,0.00046995,0.00062961,-0.00304374,0.00496285,-0.01544347,0.0,0.0,0.00422251,-0.23249464,0.0,-0.03065837,-0.0054356,-0.03225272,-0.01082983,-0.01466458
"2025-03-24 18:00",0.02918295,0.00044501,-0.00028723,0.00735273,-0.00472033,0.01691594,0.0,0.0,0.00431112,0.00803733,0.0,0.04659624,0.00072638,0.03149996,0.00951058,0.02192619
"2025-03-24 19:00",-0.0060619,-0.00003838,-0.00732393,0.00000304,0.00012532,0.0281038,0.0,0.0,-0.00438446,0.0003516,0.0,-0.00131655,0.00258585,0.00967636,0.00435844,-0.00063447
"2025-03-24 20:00",-0.01072809,0.00009187,0.00063404,-0.0071177,-0.00000248,0.01334641,0.0,0.0,-0.00176633,-0.00363974,0.0,-0.026256,-0.0012075,-0.01508401,0.00986156,-0.0126446
"2025-03-24 21:00",-0.00805918,0.00005637,-0.00535716,-0.01051825,0.0,-0.03695002,0.0,0.0,0.00768642,-0.00450682,0.0,-0.04117929,-0.00146202,-0.02705282,-0.01518056,-0.01955809
"2025-03-24 22:00",0.00500551,0.0,0.01094577,0.00804798,0.0,0.04163389,0.0,0.0,0.00025887,0.00368582,0.0,0.03205204,0.00197889,0.00724716,0.00552393,0.0148874
"2025-03-24 23:00",-0.01791363,-0.00013328,-0.00201021,-0.01499494,0.00477932,-0.02073111,0.0,0.0,0.00664401,-0.01226188,0.0,-0.07504214,-0.00216336,-0.04616046,-0.01238574,-0.03544475
"2025-03-25 00:00",0.00364102,0.00022728,-0.00811177,-0.00432988,-0.00486229,-0.03085541,0.0,0.0,-0.0071997,0.00073435,0.0,0.00639725,0.00331838,0.01101998,0.00376052,0.00289757
"2025-03-25 01:00",0.0091199,0.00049937,-0.00620703,0.0036741,0.0002244,0.03958796,0.0,0.0,0.02925461,0.00275202,0.0,0.01139699,0.00402488,0.09703567,0.00899496,0.00518018
"2025-03-25 02:00",-0.02562372,0.00034821,0.00392494,-0.01647678,-0.0000029,-0.02101895,0.0,0.0,-0.02818302,-0.0098853,0.0,-0.06211081,-0.00670071,-0.12606502,-0.0174636,-0.02840528
"2025-03-25 03:00",-0.00408943,-0.00017737,-0.00094801,-0.00752846,0.0,0.00606171,0.0,0.0,0.00744561,-0.00452504,0.0,-0.02963229,0.0008711,-0.01674676,0.00344938,-0.01308169
"2025-03-25 04:00",-0.01554411,0.0001774,0.00527836,-0.00452716,0.00464615,-0.0406168,0.0,0.0,-0.00151384,-0.00587763,0.0,-0.04480117,-0.00219401,-0.05023168,-0.01257634,-0.01944657
"2025-03-25 05:00",0.00290408,-0.00017332,-0.00643057,-0.00522659,-0.00468758,-0.01086268,0.0,0.11960911,-0.00690525,0.0000038,0.0,0.00455513,0.00291725,0.01067082,0.00312928,0.00192609
"2025-03-25 06:00",0.00530127,-0.00029932,-0.0010688,0.00408513,0.00013315,0.022411,0.0,-0.10611677,0.00087113,0.0042065,0.0,0.01397781,0.00285187,0.01529723,0.00931735,0.00592589
"2025-03-25 07:00",0.00217342,-0.00000121,-0.00368536,-0.00077273,-0.00000241,0.01267052,0.0,-0.00061166,0.00065637,-0.00096778,0.0,-0.00057438,0.0033754,0.00230882,-0.00004077,-0.00648124
"2025-03-25 08:00",-0.00077452,-0.00000665,-0.00308536,-0.00025072,0.0,-0.00414538,0.0,-0.0005265,0.00678338,0.00005399,0.0,-0.00148135,-0.00058146,-0.00896703,-0.00530179,-0.00561176
"2025-03-25 09:00",0.00719881,0.00011465,-0.00208007,0.00153094,0.0,0.00538134,0.0,0.00149226,-0.00579684,0.00353579,0.0,0.0,0.00398888,0.02747994,0.02295778,0.01598686
"2025-03-25 10:00",0.00825877,-0.00000572,0.00207359,0.00066832,0.0,-0.01139972,0.0,0.00274299,0.00045268,0.00157081,0.0,0.0,0.00246658,0.05831899,-0.00018815,0.02896677
"2025-03-25 11:00",-0.0006282,0.0,-0.00103877,0.00028277,0.0,0.00152496,0.0,-0.00047781,-0.00024315,0.00059256,0.0,0.0,0.00185462,-0.00790295,-0.00142346,-0.00491728
"2025-03-25 12:00",0.00086936,0.00026633,0.00813536,-0.00001531,0.0,0.01235827,0.0,0.00130816,0.00045732,-0.0000172,0.0,0.0,0.00204663,0.00620097,0.00240369,0.01352253
"2025-03-25 13:00",-0.007435,0.00007776,-0.00208287,-0.0008334,0.0,-0.03561809,0.0,-0.00153499,0.00573342,-0.00191398,0.0,0.0,-0.00235262,-0.02556773,-0.00910818,-0.01567615
"2025-03-25 14:00",0.00573435,0.00006044,0.0069823,0.00122861,0.0,0.03753144,0.0,0.00276823,0.0004677,0.00293957,0.0,0.0,0.00607848,0.05101045,0.006685,0.02867671
"2025-03-25 15:00",0.01113296,-0.00203198,-0.00652308,0.00055247,0.0,0.01976503,0.0,0.00227772,-0.00485514,0.00122518,0.0,0.0,0.00423697,0.05261713,0.00706021,0.02300111
"2025-03-25 16:00",0.00216057,0.00116081,0.00661973,-0.00078227,0.0,-0.02682519,0.0,-0.00130954,0.00629946,-0.00181561,0.0,0.0,-0.00321278,-0.02817006,-0.00845837,-0.0129563
"2025-03-25 17:00",-0.00962744,-0.00110524,0.00538113,0.00543072,0.00485576,0.01010456,0.0,0.00013939,-0.00685809,-0.00128207,0.0,0.0,-0.00051357,-0.00633224,0.00022473,0.00139539
"2025-03-25 18:00",0.03778539,0.0,-0.00147994,-0.00496219,-0.00456155,0.03125857,0.0,0.00285291,0.00195722,0.00157556,0.0,0.0,0.00917812,0.02029701,0.01389485,0.00752947
"2025-03-25 19:00",-0.01338455,-0.00568786,-0.00155245,-0.00054678,-0.00000243,-0.01454459,0.0,-0.00002412,0.00612838,-0.00128194,0.0,0.0,-0.00177399,-0.01768505,-0.0093078,-0.00617328
"2025-03-25 20:00",-0.01635147,0.00315539,0.00117991,0.00040856,0.0,-0.00794957,0.0,0.0,0.00053888,0.00095822,0.0,0.0,0.00285529,0.02456807,0.00941684,0.01546066
"2025-03-25 21:00",-0.00557769,0.00214463,-0.00041248,0.00525558,0.00484709,0.00626111,0.0,0.0,-0.00004438,-0.00168998,0.0,0.0,0.00238194,-0.02538316,-0.01039719,-0.01344135
"2025-03-25 22:00",-0.00117416,0.0020683,0.00271171,-0.00554174,-0.00457124,0.01019506,0.0,0.0,0.00026356,0.00016229,0.0,0.0,0.00530394,-0.01228312,0.01007904,-0.00551753
"2025-03-25 23:00",-0.0033505,-0.00005947,-0.00511481,-0.0001794,-0.00000244,-0.01370743,0.0,0.0,-0.00738506,-0.00033486,0.0,0.0,-0.00311111,-0.01904351,0.00150117,-0.01597976
"2025-03-26 00:00",0.0022649,-0.00025244,-0.00685481,0.00054076,0.0,-0.00306427,0.0,0.0,0.00059791,0.00132025,0.0,0.0,-0.00134085,0.00504553,0.00325414,-0.00238927
"2025-03-26 01:00",0.0066751,0.00021496,0.00136852,0.00112407,0.0,0.02201878,0.0,0.0,0.00081063,0.00265748,0.0,0.0,0.00343165,0.02357641,0.00677143,0.01336571
"2025-03-26 02:00",0.00522871,-0.00040148,-0.00225875,0.00077401,0.0,0.03254634,0.0,0.0,0.00113397,0.00182011,0.0,0.0,0.00010238,0.0126176,0.00981883,0.01027089
"2025-03-26 03:00",-0.02195009,-0.00620648,0.01316149,-0.00246012,0.0,-0.06779481,0.0,0.0,0.00397843,-0.00580182,0.0,0.0,-0.00304358,-0.06230538,-0.03036216,-0.02781022
